system:index,20150101,20150201,20150301,20150401,20150501,20150601,20150701,20150801,20150901,20151001,20151101,20151201,COUNTRY,CaCO3,Clay,Coarse,EC,FID_LUCAS_,FID_gadm40,ID_0,K,LC,LC0_Desc,LC1_Desc,LU,LU1_Desc,N,NUTS_0,NUTS_1,NUTS_2,NUTS_3,OC,P,Point_ID,Sand,Silt,pH_CaCl2,pH_H20,.geo
00000000000000000070,370.0,279.0,327.0,265.0,263.0,243.0,255.0,209.0,265.0,165.0,334.0,283.0,Germany,251,0,0,17.8,9003,0,DEU,91.4,D20,Shrubland,Shrubland without tree cover,U420,Semi-natural and natural areas not in use,0.8,DE,DE1,DE13,DE132,17.5,18.2,41462780,0,0,7.4,8.11,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000346,504.0,384.0,431.0,329.0,366.0,329.0,372.0,307.0,361.0,257.0,510.0,462.0,Germany,0,0,0,24.4,9139,0,DEU,160.4,D20,Shrubland,Shrubland without tree cover,U120,Forestry,5.7,DE,DEA,DEA5,DEA58,130.7,38.8,41763136,0,0,3.6,3.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d5,445.0,286.0,390.0,339.0,299.0,319.0,338.0,265.0,276.0,202.0,395.0,413.0,Germany,0,0,0,4.79,12766,0,DEU,19.0,E10,Grassland,Grassland with sparse tree/shrub cover,U120,Forestry,1.0,DE,DE4,DE40,DE40B,20.5,14.3,46023190,0,0,3.9,4.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059a,407.0,263.0,354.0,319.0,291.0,262.0,310.0,241.0,251.0,186.0,320.0,381.0,Germany,72,0,0,12.79,12689,0,DEU,64.5,E10,Grassland,Grassland with sparse tree/shrub cover,U420,Semi-natural and natural areas not in use,1.1,DE,DE4,DE40,DE405,10.2,13.7,45963320,0,0,7.0,7.61,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c1,379.0,242.0,331.0,269.0,266.0,258.0,285.0,229.0,272.0,149.0,393.0,305.0,Germany,46,0,0,22.4,9508,0,DEU,274.5,E10,Grassland,Grassland with sparse tree/shrub cover,U312,Road transport,1.4,DE,DE7,DE71,DE716,12.0,54.5,42362968,0,0,7.4,7.6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023c,433.0,270.0,357.0,303.0,307.0,286.0,322.0,259.0,298.0,190.0,442.0,354.0,Germany,24,0,0,27.1,9886,0,DEU,187.0,E10,Grassland,Grassland with sparse tree/shrub cover,U420,Semi-natural and natural areas not in use,3.4,DE,DE7,DE73,DE732,27.0,35.5,42943048,0,0,7.1,7.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064a,602.0,470.0,522.0,453.0,469.0,425.0,476.0,389.0,440.0,369.0,567.0,637.0,Germany,10,18,14,14.62,10500,0,DEU,109.7,E10,Grassland,Grassland with sparse tree/shrub cover,U312,Road transport,1.0,DE,DE8,DE80,DE80M,8.3,34.4,43843416,52,30,7.1,7.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050c,503.0,331.0,421.0,304.0,354.0,302.0,354.0,248.0,318.0,204.0,476.0,503.0,Germany,0,0,0,24.7,9260,0,DEU,140.0,E10,Grassland,Grassland with sparse tree/shrub cover,U120,Forestry,1.3,DE,DE9,DE94,DE94F,14.2,74.8,41963276,0,0,5.0,5.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000290,420.0,296.0,349.0,268.0,305.0,272.0,314.0,250.0,301.0,173.0,437.0,387.0,Germany,0,0,0,7.63,8854,0,DEU,26.0,E10,Grassland,Grassland with sparse tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),1.2,DE,DEA,DEA2,DEA2B,13.3,18.9,41203090,0,0,4.5,4.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fb,492.0,376.0,421.0,322.0,363.0,322.0,366.0,301.0,356.0,251.0,506.0,455.0,Germany,0,0,0,50.4,9000,0,DEU,103.7,E10,Grassland,Grassland with sparse tree/shrub cover,U420,Semi-natural and natural areas not in use,4.3,DE,DEA,DEA2,DEA2A,40.5,32.2,41443118,0,0,4.4,4.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000404,568.0,385.0,443.0,361.0,381.0,326.0,385.0,312.0,362.0,279.0,543.0,509.0,Germany,0,0,0,49.1,9760,0,DEU,120.8,E10,Grassland,Grassland with sparse tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.9,DE,DEA,DEA4,DEA45,44.4,50.0,42743196,0,0,4.4,4.67,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000374,544.0,413.0,459.0,353.0,385.0,346.0,393.0,325.0,384.0,286.0,544.0,499.0,Germany,0,0,0,30.1,9256,0,DEU,64.5,E10,Grassland,Grassland with sparse tree/shrub cover,U120,Forestry,4.9,DE,DEA,DEA5,DEA5B,81.8,46.7,41963150,0,0,3.4,3.64,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000304,477.0,313.0,418.0,357.0,330.0,325.0,359.0,284.0,303.0,222.0,451.0,428.0,Germany,0,0,0,34.8,12496,0,DEU,73.8,E10,Grassland,Grassland with sparse tree/shrub cover,U361,"Amenities, museum, leisure (e.g. parks, botanical gardens)",3.5,DE,DED,DED2,DED2E,33.4,113.0,45803124,0,0,6.0,6.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000231,464.0,282.0,382.0,318.0,308.0,299.0,332.0,250.0,286.0,203.0,437.0,365.0,Germany,0,22,34,8.52,11280,0,DEU,103.4,E10,Grassland,Grassland with sparse tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.1,DE,DED,DED4,DED44,36.3,60.0,44743044,26,52,5.4,5.77,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000379,471.0,286.0,384.0,319.0,308.0,286.0,337.0,244.0,277.0,175.0,428.0,382.0,Germany,84,0,0,24.2,10919,0,DEU,531.0,E10,Grassland,Grassland with sparse tree/shrub cover,U361,"Amenities, museum, leisure (e.g. parks, botanical gardens)",2.4,DE,DEE,DEE0,DEE0A,44.6,74.5,44383152,0,0,7.2,7.59,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060a,448.0,319.0,401.0,336.0,363.0,316.0,365.0,258.0,298.0,212.0,411.0,461.0,Germany,3,0,0,75.4,10299,0,DEU,543.4,E10,Grassland,Grassland with sparse tree/shrub cover,U120,Forestry,3.0,DE,DEF,DEF0,DEF06,28.6,130.8,43563370,0,0,6.3,6.6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d2,336.0,218.0,293.0,261.0,231.0,218.0,234.0,193.0,235.0,131.0,337.0,237.0,Germany,0,0,0,58.9,9788,0,DEU,149.9,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.6,DE,DE1,DE11,DE113,38.7,18.7,42782830,0,0,4.9,5.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9,469.0,316.0,391.0,336.0,288.0,273.0,290.0,245.0,305.0,220.0,455.0,351.0,Germany,2,0,0,35.7,10099,0,DEU,296.6,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),5.5,DE,DE1,DE11,DE11C,50.3,41.4,43262834,0,0,6.6,6.83,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e4,356.0,222.0,302.0,268.0,233.0,221.0,237.0,192.0,236.0,132.0,352.0,246.0,Germany,3,0,0,14.57,9885,0,DEU,214.0,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),5.5,DE,DE1,DE11,DE114,54.5,58.4,42942840,0,0,6.2,6.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ed,472.0,299.0,389.0,334.0,278.0,273.0,286.0,236.0,293.0,212.0,451.0,338.0,Germany,0,0,0,13.46,10265,0,DEU,106.5,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.3,DE,DE1,DE11,DE11C,31.5,29.3,43522846,0,0,6.2,6.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000125,331.0,202.0,288.0,246.0,228.0,220.0,239.0,192.0,230.0,111.0,331.0,236.0,Germany,16,0,0,31.0,9612,0,DEU,713.0,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),2.8,DE,DE1,DE11,DE118,24.2,59.1,42522884,0,0,7.1,7.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012f,420.0,264.0,351.0,299.0,266.0,253.0,276.0,224.0,275.0,176.0,413.0,308.0,Germany,1,0,0,48.3,9974,0,DEU,274.5,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),5.3,DE,DE1,DE11,DE11A,46.9,14.8,43082888,0,0,6.4,6.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000130,448.0,286.0,372.0,316.0,276.0,266.0,284.0,233.0,287.0,194.0,435.0,332.0,Germany,0,0,0,18.33,10048,0,DEU,362.8,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),5.6,DE,DE1,DE11,DE11A,52.7,35.4,43182888,0,0,6.0,6.18,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000152,463.0,296.0,385.0,322.0,283.0,274.0,295.0,240.0,296.0,205.0,449.0,349.0,Germany,1,0,0,21.7,10124,0,DEU,466.6,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.7,DE,DE1,DE11,DE11A,46.5,57.3,43302904,0,0,6.4,6.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000158,458.0,294.0,381.0,318.0,284.0,274.0,293.0,240.0,294.0,203.0,446.0,347.0,Germany,79,0,0,29.3,10049,0,DEU,453.4,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),5.6,DE,DE1,DE11,DE11A,55.2,30.6,43182906,0,0,7.3,7.48,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017f,416.0,263.0,352.0,295.0,274.0,264.0,288.0,234.0,280.0,176.0,412.0,319.0,Germany,1,0,0,57.0,9860,0,DEU,240.1,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.9,DE,DE1,DE11,DE11B,36.3,65.7,42902928,0,0,6.1,6.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000180,395.0,238.0,332.0,278.0,253.0,246.0,267.0,214.0,256.0,151.0,389.0,292.0,Germany,44,0,0,21.2,9975,0,DEU,238.1,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.8,DE,DE1,DE11,DE11B,32.6,33.3,43082928,0,0,7.2,7.23,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b0,386.0,232.0,328.0,271.0,259.0,252.0,276.0,220.0,261.0,150.0,389.0,295.0,Germany,52,0,0,34.9,9862,0,DEU,160.2,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.6,DE,DE1,DE11,DE11B,33.8,57.3,42902960,0,0,7.1,7.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae,374.0,261.0,329.0,282.0,276.0,258.0,273.0,233.0,283.0,177.0,360.0,289.0,Germany,12,0,0,18.8,9379,0,DEU,257.7,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.9,DE,DE1,DE12,DE12C,49.2,23.6,42162812,0,0,6.6,6.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7,426.0,299.0,368.0,311.0,304.0,284.0,301.0,260.0,318.0,213.0,408.0,341.0,Germany,1,0,0,37.4,9319,0,DEU,138.2,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.9,DE,DE1,DE12,DE12C,30.4,37.5,42062826,0,0,5.1,5.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015c,340.0,216.0,297.0,247.0,238.0,231.0,252.0,203.0,242.0,117.0,342.0,257.0,Germany,62,0,0,25.4,9431,0,DEU,91.0,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.0,DE,DE1,DE12,DE128,26.9,35.1,42242908,0,0,7.1,7.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,367.0,297.0,331.0,270.0,272.0,245.0,250.0,212.0,270.0,187.0,324.0,282.0,Germany,0,0,0,8.26,9111,0,DEU,339.5,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),2.5,DE,DE1,DE13,DE13A,23.2,72.0,41702722,0,0,5.7,6.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,261.0,206.0,250.0,213.0,219.0,193.0,200.0,162.0,203.0,112.0,228.0,180.0,Germany,23,0,0,23.7,9269,0,DEU,513.2,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.4,DE,DE1,DE13,DE13A,40.2,34.0,41982722,0,0,7.0,7.21,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,367.0,297.0,331.0,270.0,272.0,245.0,250.0,212.0,270.0,187.0,324.0,282.0,Germany,0,0,0,6.64,9101,0,DEU,198.7,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.5,DE,DE1,DE13,DE13A,31.4,114.6,41682724,0,0,5.4,5.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,268.0,214.0,260.0,222.0,228.0,201.0,209.0,173.0,214.0,123.0,243.0,191.0,Germany,1,0,0,50.6,9307,0,DEU,143.1,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.6,DE,DE1,DE13,DE13A,38.4,30.4,42042724,0,0,6.4,6.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,335.0,266.0,307.0,254.0,257.0,231.0,238.0,201.0,252.0,165.0,299.0,253.0,Germany,0,0,0,16.43,9189,0,DEU,97.5,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.1,DE,DE1,DE13,DE13A,27.6,29.1,41862732,0,0,5.5,6.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022,395.0,319.0,357.0,293.0,293.0,263.0,271.0,235.0,295.0,212.0,358.0,314.0,Germany,3,0,0,35.4,9218,0,DEU,87.6,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.3,DE,DE1,DE13,DE13A,30.4,48.5,41902738,0,0,6.6,6.87,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027,383.0,307.0,348.0,288.0,290.0,258.0,266.0,233.0,290.0,205.0,349.0,305.0,Germany,0,0,0,12.58,9245,0,DEU,146.2,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.3,DE,DE1,DE13,DE13A,38.4,21.1,41942740,0,0,5.3,5.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049,326.0,246.0,292.0,242.0,238.0,223.0,225.0,182.0,235.0,138.0,289.0,240.0,Germany,0,0,0,47.6,9020,0,DEU,101.2,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.2,DE,DE1,DE13,DE132,28.4,88.4,41502756,0,0,4.6,4.82,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,527.0,413.0,446.0,363.0,354.0,325.0,335.0,299.0,374.0,294.0,486.0,443.0,Germany,1,0,0,44.9,9149,0,DEU,167.9,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.6,DE,DE1,DE13,DE133,46.2,40.2,41782772,0,0,5.2,5.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,373.0,285.0,337.0,284.0,282.0,259.0,268.0,233.0,287.0,193.0,349.0,293.0,Germany,2,0,0,24.5,9331,0,DEU,235.1,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.7,DE,DE1,DE13,DE136,42.8,25.5,42082774,0,0,6.5,6.62,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,355.0,261.0,319.0,273.0,271.0,249.0,261.0,223.0,272.0,174.0,335.0,274.0,Germany,13,0,0,40.1,9368,0,DEU,600.2,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.3,DE,DE1,DE13,DE135,43.2,69.6,42142780,0,0,6.9,7.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,418.0,313.0,367.0,308.0,305.0,279.0,291.0,254.0,313.0,220.0,392.0,337.0,Germany,1,0,0,35.2,9302,0,DEU,85.4,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.1,DE,DE1,DE13,DE136,31.0,41.6,42022782,0,0,4.9,5.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,219.0,171.0,220.0,213.0,207.0,191.0,193.0,167.0,199.0,107.0,220.0,157.0,Germany,17,0,0,73.9,9928,0,DEU,107.6,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),6.0,DE,DE1,DE14,DE148,51.1,22.1,43022722,0,0,7.2,7.28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,229.0,178.0,227.0,215.0,208.0,196.0,199.0,172.0,201.0,116.0,229.0,166.0,Germany,0,0,0,52.5,9950,0,DEU,84.8,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.7,DE,DE1,DE14,DE148,33.7,56.0,43042730,0,0,5.3,5.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,242.0,181.0,231.0,225.0,216.0,202.0,211.0,184.0,209.0,128.0,239.0,180.0,Germany,0,0,0,55.0,10043,0,DEU,103.6,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.4,DE,DE1,DE14,DE148,26.4,33.6,43182730,0,0,5.0,5.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,243.0,183.0,233.0,226.0,218.0,206.0,213.0,185.0,211.0,129.0,243.0,181.0,Germany,0,0,0,65.9,10077,0,DEU,91.5,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.8,DE,DE1,DE14,DE148,37.9,42.9,43222730,0,0,5.4,5.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030,270.0,204.0,253.0,237.0,224.0,212.0,222.0,192.0,222.0,140.0,270.0,202.0,Germany,1,0,0,118.2,10044,0,DEU,478.5,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),6.7,DE,DE1,DE14,DE148,58.9,129.7,43182744,0,0,5.3,5.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038,284.0,212.0,263.0,244.0,230.0,217.0,225.0,195.0,227.0,142.0,283.0,212.0,Germany,0,0,0,56.2,10063,0,DEU,151.5,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),4.2,DE,DE1,DE14,DE148,33.3,42.3,43202746,0,0,5.5,5.78,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,288.0,216.0,266.0,243.0,227.0,212.0,219.0,191.0,226.0,140.0,284.0,211.0,Germany,0,0,0,75.9,9892,0,DEU,63.5,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),6.6,DE,DE1,DE14,DE146,55.9,30.3,42962764,0,0,6.0,6.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,298.0,231.0,284.0,251.0,246.0,222.0,233.0,199.0,241.0,149.0,287.0,220.0,Germany,3,0,0,52.0,9599,0,DEU,222.6,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),5.9,DE,DE1,DE14,DE149,50.8,18.0,42502766,0,0,6.6,6.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,341.0,236.0,302.0,273.0,238.0,228.0,235.0,199.0,242.0,155.0,331.0,251.0,Germany,110,0,0,104.0,10122,0,DEU,292.2,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),5.4,DE,DE1,DE14,DE146,58.2,117.6,43302778,0,0,7.2,7.29,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,325.0,244.0,296.0,264.0,247.0,229.0,240.0,206.0,250.0,159.0,321.0,240.0,Germany,0,0,0,139.1,9787,0,DEU,106.9,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),15.0,DE,DE1,DE14,DE146,164.7,64.5,42782782,0,0,6.4,6.55,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f,324.0,233.0,290.0,258.0,237.0,226.0,234.0,196.0,238.0,150.0,322.0,238.0,Germany,0,0,0,62.9,9931,0,DEU,59.2,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),2.3,DE,DE1,DE14,DE146,16.6,43.6,43022782,0,0,4.7,4.76,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab,427.0,311.0,370.0,320.0,290.0,269.0,286.0,246.0,304.0,219.0,420.0,329.0,Germany,2,0,0,26.4,9884,0,DEU,489.4,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.9,DE,DE1,DE14,DE145,34.8,59.0,42942810,0,0,6.6,6.87,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0,302.0,200.0,270.0,242.0,224.0,211.0,225.0,186.0,223.0,114.0,299.0,212.0,Germany,1,0,0,77.9,9600,0,DEU,282.0,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),3.4,DE,DE1,DE14,DE142,26.7,60.3,42502820,0,0,5.7,5.76,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,245.0,180.0,249.0,255.0,232.0,220.0,213.0,197.0,214.0,135.0,237.0,173.0,Germany,4,0,0,63.0,10664,0,DEU,138.3,E20,Grassland,Grassland without tree/shrub cover,U111,Agriculture (excluding fallow land and kitchen gardens),7.8,DE,DE2,DE21,DE21D,101.1,9.7,44102722,0,0,6.9,7.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
