rcasiteid,Gen_lat,Gen_long,SOCstock100
C0218C01,39.46,-121.96,122.927133911908
C0218C02,39.22,-121.97,133.90352659486
C0218C03,38.97,-121.95,64.215526486424
C0218C05,39.47,-121.84,92.2328430246499
C0218P01,41.47,-122.89,148.260818869579
C0218P02,37.31,-120.92,219.964834863529
C0218P05,37.51,-121.08,132.274982119905
C0218R04,39.71,-120.32,348.519324701068
C0218R06,38.14,-122.68,143.664892692052
C0218R07,41.67,-122.52,218.981556052526
C0218W01,38.15,-121.9,437.064301017628
C0218W02,38.52,-121.62,158.926834646643
C0218W03,36.12,-119.84,126.781190252022
C0218W05,38.08,-121.85,384.25684417769
C0219C02,38.74,-121.8,176.018706126348
C0219C03,38.65,-121.79,76.1357138096967
C0219C04,39.4,-121.98,135.152351396309
C0219C05,37.45,-120.98,96.4262108127908
C0219C06,36.8,-120.11,24.8720791203207
C0219F02,41.28,-121.77,225.909350494565
C0219F03,42.04,-123.21,108.057579037536
C0219F04,37.72,-120.12,
C0219F05,39.09,-122.76,164.592538585151
C0219F06,39.89,-123.32,260.463555254492
C0219F07,39.3,-123.3,114.311183503406
C0219F08,39.69,-121.53,138.25234338649
C0219F09,38.08,-120.34,85.7781233115576
C0219F10,39.21,-121.13,63.2927907337136
C0219F11,39.46,-121.05,204.620773715794
C0219F12,42.24,-122.9,93.1389209040515
C0219P01,43.26,-123.51,115.920355376861
C0219P02,39.3,-121.5,50.6150485457661
C0219P04,37.63,-120.6,43.230523095424
C0219P06,39.13,-121.16,58.7033902553205
C0219R01,37.25,-120.03,49.5250694043504
C0219R02,34.59,-118.27,
C0219R05,34.57,-118.21,36.8955149250256
C0219R06,34.53,-118.34,
C0219R07,34.56,-120.56,
C0219R11,37.38,-119.73,32.6251989566977
C0219R12,38.44,-122.28,272.606939306781
C0219R18,34.45,-118.34,32.6888612785065
C0219R21,35.08,-119.75,80.188325761965
C0219R22,36.23,-121.03,48.3935993036932
C0219R23,35.46,-120.13,64.3030778016388
C0219X01,39.63,-122.3,
C0220F01,40.34,-121.48,196.489448079583
C0220F02,42.2,-122.53,313.875422774236
C0220F03,39.48,-120.4,
C0220R01,39.36,-119.85,137.107867918447
C0220R02,39.49,-120.31,201.876792551462
C0301C01,39.0,-112.46,64.7136318088332
C0301C02,37.9,-112.78,75.2276453853576
C0301C03,39.48,-112.28,62.8916393257354
C0301C05,38.83,-119.17,44.9164231927447
C0301C06,40.31,-116.49,67.0831387273423
C0301C07,38.85,-119.38,69.1948778317505
C0301C08,37.88,-118.1,13.8559693867097
C0301C09,39.36,-114.81,52.113938496554
C0301C10,38.9,-115.01,25.8801374446673
C0301C11,39.93,-111.92,
C0301P03,42.15,-121.84,98.4105730235502
C0301P04,41.41,-119.98,141.76232922004
C0301P07,39.42,-112.32,24.4580257150156
C0301P08,39.02,-112.35,41.924198408915
C0301P09,39.98,-119.79,72.6503914434142
C0301R03,38.44,-115.03,82.0103816397523
C0301R05,40.78,-116.5,40.3902922105341
C0301R06,41.26,-114.51,32.0819462192903
C0301R07,39.06,-118.76,11.4388258832326
C0301R08,39.56,-111.58,72.9112495514091
C0301R09,40.47,-117.01,25.797557421675
C0301R10,37.65,-113.17,41.1917119307585
C0301R12,38.9,-118.76,6.51749023229538
C0301R16,40.57,-116.33,20.3730439000385
C0301W01,40.85,-112.17,
C0301W02,40.4,-112.42,213.339575523648
C0301W04,41.17,-120.01,209.165926387502
C0301W05,40.67,-112.31,27.2686870415002
C0301W07,40.68,-111.86,811.737156521481
C0301W08,36.85,-118.15,36.2685875669392
C0302F01,38.61,-118.75,13.8065256506699
C0302F02,38.39,-118.63,50.6124444194892
C0302F03,38.37,-119.08,84.6530841105702
C0302F05,40.34,-116.97,26.2436917387386
C0302R02,41.21,-116.38,31.8526183002872
C0302R03,43.14,-118.7,42.9036119207638
C0302R04,42.56,-121.29,36.9775234720438
C0302R06,43.25,-116.93,7.38587684119256
C0302R07,43.63,-118.93,69.8283352930783
C0303C01,37.15,-118.28,84.8831730923466
C0303C04,42.27,-120.42,83.9322621909777
C0303C05,37.35,-118.42,76.8838010976772
C0303C07,41.64,-118.49,33.3856033479364
C0303C09,38.9,-119.71,84.4747899715716
C0303P01,38.95,-119.75,63.176741890778
C0303P02,38.9,-119.71,97.8984308379933
C0303P04,38.86,-119.18,60.7111866456108
C0303P06,38.84,-119.17,90.6974409586646
C0303R03,40.06,-118.66,7.58554428398753
C0303R05,42.34,-120.37,
C0303R07,39.86,-119.03,1.73955467545105
C0303R08,39.01,-118.87,7.57432637734608
C0303R09,40.15,-119.74,15.0606144254454
C0303W02,41.46,-116.11,
C0303W03,38.96,-119.77,103.82721351045
C0303W04,39.11,-119.14,102.567100085455
C0303W05,39.21,-114.81,163.227477195676
C0304C01,39.9,-111.95,71.1715748915262
C0304C02,40.13,-111.7,57.5919646214357
C0304C03,40.26,-112.11,46.6035920414956
C0304C05,39.62,-119.3,49.563573933548
C0304C07,38.71,-116.03,138.996437493609
C0304C10,40.12,-111.76,136.078329773014
C0304P01,39.63,-111.86,86.7913212636942
C0304P03,39.4,-112.71,43.997107524877
C0304P05,39.96,-118.81,57.1018363572601
C0304P09,39.72,-111.89,136.466085847817
C0304R02,39.5,-112.64,15.9695555296441
C0304R04,38.36,-118.54,70.195315979168
C0304R06,39.12,-119.0,5.01888555674535
C0304R12,39.49,-118.84,12.3735498865938
C0304W01,38.62,-118.98,160.524805904329
C0304W04,39.47,-111.56,200.399504108754
C0304W06,42.05,-111.93,97.2124455434837
C0304W07,38.26,-112.79,341.801660120625
C0304W10,39.36,-111.62,105.76096037236
C0304X01,39.69,-112.08,39.1869082245132
C0305C02,39.83,-111.86,148.929014857303
C0305C03,39.0,-112.33,42.6864759392557
C0305C04,41.59,-111.89,196.365260400222
C0305C05,42.14,-111.98,118.880191927473
C0305C07,42.0,-111.95,23.3093681203185
C0305C10,42.08,-111.97,91.4786581934853
C0305C11,42.06,-111.98,117.202917547356
C0305C12,40.34,-111.93,34.961516781437
C0305F01,39.1,-119.6,16.6084699466982
C0305F02,38.15,-112.56,31.6063132406467
C0305F06,41.32,-121.22,114.781572311593
C0305F08,41.26,-121.24,129.641550896679
C0305F09,38.24,-112.88,75.1031197466184
C0305F10,41.83,-113.41,22.4536575351363
C0305P01,38.43,-119.14,153.077882998456
C0305P05,39.83,-111.85,39.7432944279313
C0305P06,38.87,-119.15,116.895831404999
C0305P07,41.73,-120.38,134.017373833439
C0305P08,41.02,-111.94,110.387448357602
C0305R01,39.12,-112.27,44.0826386278961
C0305R02,41.05,-120.71,93.7510287884945
C0305R03,40.95,-112.17,65.1974534202091
C0305R05,41.7,-112.55,34.7265786607369
C0305R06,38.84,-119.28,199.179214428982
C0305R07,40.87,-112.18,19.7844110266004
C0305R13,41.88,-112.13,74.1481460235793
C0305W01,39.05,-119.14,88.0205956257816
C0305W02,40.87,-111.94,77.6889400310333
C0305W03,38.67,-114.63,178.014330782952
C0305W05,42.01,-111.91,326.369829854783
C0305W06,41.79,-111.87,50.8373671673795
C0305X01,41.88,-112.48,51.6115094835589
C0305X02,40.35,-112.03,48.1867024691623
C0305X03,42.25,-112.23,80.2466795342171
C0305X04,41.8,-112.03,82.8432115097339
C0305X05,42.04,-112.04,32.81014080408
C0305X06,41.79,-112.43,50.660841558159
C0306C02,38.62,-115.06,30.4768365574309
C0306F01,38.45,-118.7,7.59021840748131
C0306F02,40.66,-114.56,45.1820128695135
C0306F03,41.55,-114.12,45.1248444239942
C0306F04,41.02,-114.77,28.8022127985372
C0306F05,41.55,-114.14,24.6797882872279
C0306P01,41.59,-112.58,30.8500500648832
C0306P02,37.42,-118.55,6.61611721789091
C0306R01,41.37,-119.75,23.1248677461807
C0306R02,40.81,-118.45,8.28699123947284
C0306R04,40.43,-116.46,19.7777461165453
C0306R05,42.42,-114.68,67.8953674897195
C0306R06,38.92,-115.06,13.5806379239647
C0306R09,39.97,-114.93,48.8641667546175
C0306R11,40.98,-117.47,5.09300172238353
C0306R12,42.22,-114.52,96.7751145190679
C0307C02,42.02,-121.45,80.4665955017023
C0307C03,40.11,-118.48,231.981752352724
C0307C04,41.93,-121.56,437.442386531115
C0307C05,39.51,-118.55,129.698461779353
C0307C06,41.81,-111.99,106.07227634813
C0307C08,42.13,-111.87,56.5260671294628
C0307C10,42.2,-111.82,33.4022440320167
C0307P01,39.17,-119.71,97.7092057817452
C0307P02,38.89,-119.8,165.510995241692
C0307P05,39.14,-119.71,65.5380623164295
C0307P08,39.25,-119.84,
C0307P10,41.54,-112.03,203.144197036912
C0307R06,40.72,-116.54,37.03024506492
C0307R07,43.41,-119.13,224.006502244691
C0307R08,37.92,-112.8,
C0307W05,39.35,-118.8,10.6666614098565
C0307W07,39.96,-111.87,204.443205817285
C0307W10,41.68,-111.83,335.209978214584
C0307W11,42.7,-119.88,39.4288373694104
C0307X01,42.2,-111.86,60.3166816540116
C0308C01,42.17,-113.02,95.1835206951545
C0308C03,42.03,-112.44,65.7463612976668
C0308C07,42.11,-111.81,108.006742680497
C0308C09,42.33,-112.02,123.892353373342
C0308C10,43.28,-120.99,47.479839294867
C0308F01,42.4,-121.95,
C0308F02,42.37,-122.1,147.037700198297
C0308F03,42.26,-121.65,128.828882048802
C0308F04,42.53,-121.69,263.182190287361
C0308F06,42.11,-122.02,54.9504016705969
C0308F07,42.51,-121.24,223.931629944212
C0308F08,42.35,-121.74,153.876889927566
C0308F09,42.19,-121.99,67.2978557480019
C0308F10,40.83,-120.82,128.57358925973
C0308F11,42.36,-122.0,238.068974049217
C0308F16,42.37,-121.79,191.843606264279
C0308F18,42.34,-120.27,
C0308F19,42.14,-120.57,174.989065459012
C0308P01,42.42,-113.57,103.077517719699
C0308P02,39.66,-111.65,129.687442865174
C0308P03,40.93,-115.03,65.7781448087936
C0308P05,45.42,-121.08,
C0308R01,42.05,-113.7,67.375671460333
C0308R03,43.24,-118.43,40.7865175830785
C0308R04,42.2,-120.33,79.161891460248
C0308R05,42.67,-116.32,74.4220370262026
C0308R06,42.08,-115.13,50.9917167414405
C0308R07,42.61,-116.54,50.8436256259939
C0308R10,43.44,-118.8,72.8921468039904
C0308R11,42.17,-114.42,84.9997572392723
C0308R12,43.03,-116.8,69.2308953831649
C0308R15,43.32,-118.36,
C0308X01,42.35,-112.01,71.4264502414052
C0308X03,42.28,-112.36,77.5261987235765
C0308X05,42.06,-112.52,
C0309C01,43.31,-120.8,63.5134997316377
C0309C02,39.81,-115.91,51.1191467710943
C0309C03,39.84,-115.92,130.193521546932
C0309C04,39.66,-116.02,67.3955439505171
C0309C05,39.64,-115.97,64.0839450771347
C0309C06,39.65,-116.0,40.0594294597596
C0309C07,39.67,-116.03,56.1267911131766
C0309C08,43.26,-120.63,63.4151284399407
C0309C10,43.29,-120.82,46.5159462374357
C0309P02,43.63,-118.8,23.1993003992633
C0309P03,39.68,-115.93,143.814973568054
C0309R02,43.18,-120.79,77.2380393263434
C0309R04,43.72,-120.33,42.8142060387577
C0309R05,43.09,-118.61,63.3931402457595
C0309R09,40.07,-116.01,27.2330658695218
C0309R10,40.49,-116.82,49.6310633747124
C0310C02,41.15,-112.15,213.795150714549
C0310C05,41.29,-112.1,63.8627530982771
C0310C07,41.53,-120.1,229.015830996384
C0310C10,41.14,-112.13,28.4659167912764
C0310P01,37.66,-118.05,73.5971583937441
C0310P02,41.33,-112.06,76.2471674511948
C0310P04,41.08,-112.07,213.292161484687
C0310P05,39.37,-117.29,49.1660396526982
C0310P06,39.39,-111.62,278.397818761442
C0310P07,42.44,-121.43,79.436022729226
C0310R02,41.23,-116.03,288.771965008186
C0310R03,40.68,-116.92,32.180693564376
C0310R04,41.27,-112.15,29.9463179636218
C0310R05,40.94,-116.17,366.453183928829
C0310R06,41.19,-112.15,56.2860229994767
C0310W01,39.55,-116.46,270.107736512208
C0310W02,40.84,-111.96,
C0310W04,39.27,-116.01,176.396137486637
C0310W05,42.12,-112.26,109.840771240731
C0310W06,37.6,-118.8,230.964627744873
C0311C02,39.56,-118.72,57.6376689517071
C0311C03,40.08,-118.51,328.646458428388
C0311C04,39.41,-118.77,36.0485440204452
C0311C05,40.23,-118.47,46.8125675012108
C0311C06,40.16,-118.51,231.834473528954
C0311C08,39.44,-118.8,50.5971022082227
C0311P04,39.94,-116.07,575.613435965587
C0311P05,38.57,-117.27,107.209777516658
C0311P06,39.14,-117.37,152.859606182097
C0311R05,39.44,-118.86,2.34886815939924
C0311R07,40.79,-118.03,21.7963460374189
C0311W02,40.75,-116.68,53.9646986838893
C0311W03,39.09,-119.09,36.6599128299168
C0311W06,38.95,-117.47,98.6590842703944
C0312C01,38.25,-112.78,66.124038581796
C0312C02,38.29,-113.03,75.1514452708917
C0312C03,42.07,-112.72,81.3593647728454
C0312C05,37.72,-113.7,47.0653667913272
C0312C08,38.77,-119.3,41.8950998086405
C0312C09,43.23,-116.75,
C0312F01,39.06,-119.57,13.0770916023368
C0312P01,39.46,-112.3,43.718329351875
C0312P02,39.27,-112.12,60.1167271007233
C0312P03,38.96,-112.39,61.9742978070603
C0312P05,39.12,-111.7,123.056283266427
C0312P06,39.21,-112.4,41.481260319978
C0312P07,38.89,-119.38,61.5923050877155
C0312P10,38.92,-119.71,95.2913789010768
C0312R01,40.89,-116.45,51.6066453699813
C0312R04,39.05,-119.19,23.198486092991
C0312R05,39.08,-119.15,17.4725728143969
C0312R06,38.36,-118.91,28.2857324989524
C0312R07,42.61,-120.45,53.0181172791576
C0312R08,39.11,-118.89,4.05606445860126
C0312R09,39.38,-119.33,9.51498859920155
C0312R13,38.93,-119.7,29.7705130001709
C0312R14,38.82,-119.3,10.8396349099877
C0312W03,38.85,-114.51,333.039253017442
C0312W04,40.1,-119.91,30.303631377549
C0312W05,42.09,-112.26,26.8161949185835
C0312X01,40.1,-112.51,45.6870907598036
C0401C01,43.99,-107.93,54.2285414758775
C0401C02,46.04,-110.62,68.7423218387903
C0401C03,45.69,-111.29,90.2861863469507
C0401C07,46.03,-109.88,121.4676511184
C0401C90,48.8,-112.8,97.225659156678
C0401F03,46.73,-111.9,117.343592495844
C0401F04,47.9,-118.43,101.975132611179
C0401F08,47.52,-116.92,111.842744241939
C0401P01,46.9,-110.15,152.629250574284
C0401P03,45.96,-111.26,89.4733210837515
C0401P04,45.94,-112.55,24.4784041880426
C0401P99,46.1,-109.88,74.61428552015
C0401R01,45.36,-109.02,83.1245885427183
C0401R04,45.8,-110.65,113.936519946047
C0401R05,43.61,-108.82,77.9057268602784
C0401R06,45.53,-109.01,88.1634142839179
C0401R22,45.04,-112.72,25.1941657456849
C0401R51,45.4,-108.81,46.7521868673356
C0401W01,43.02,-111.51,413.670417582404
C0401X51,45.96,-111.26,51.593201478529
C0402C01,43.6,-106.9,126.76148684812
C0402C02,43.6,-106.88,63.0419366682329
C0402C04,44.02,-107.92,44.5103097065031
C0402C05,46.55,-110.88,
C0402F02,45.74,-110.23,150.397501580929
C0402F04,45.94,-110.55,216.722381661215
C0402F05,46.42,-114.13,35.1908309003807
C0402F97,46.43,-114.14,98.9306913127165
C0402P01,45.75,-110.23,40.1321295685921
C0402P02,45.75,-112.18,85.4560031818579
C0402P03,45.06,-112.81,181.844817391108
C0402P05,46.08,-111.91,108.142777134164
C0402P06,43.33,-108.29,143.099804217929
C0402R02,44.0,-108.38,33.462563734552
C0402R03,44.0,-108.35,17.1765365325527
C0402R04,43.03,-108.78,87.9227542252107
C0402W01,48.94,-116.42,239.463545334556
C0402W02,45.24,-111.75,170.816423435863
C0402W03,48.41,-117.95,345.851062223935
C0402W04,46.7,-111.21,294.367457796613
C0402W05,43.0,-108.63,94.6088377537524
C0403C01,43.33,-108.29,44.1040839350496
C0403C04,43.32,-108.4,31.2309756104525
C0403C05,45.38,-109.26,125.811861652566
C0403C07,43.3,-108.43,55.2287185623365
C0403C99,44.01,-107.93,27.6552084783419
C0403P01,44.12,-107.92,45.2540007900373
C0403P52,45.23,-108.94,131.576565310471
C0403P53,44.16,-107.54,79.6562325334066
C0403P54,47.22,-109.94,90.5388405409516
C0403P56,44.01,-108.37,44.904662644195
C0403R09,43.37,-109.21,55.9379777907636
C0403R52,44.07,-107.52,55.8413869646781
C0403R56,45.19,-108.93,77.5800100158622
C0404C01,48.89,-119.08,221.186038882068
C0404C02,47.51,-114.2,66.6984716229454
C0404C03,47.15,-114.03,116.635689317733
C0404C05,48.27,-114.3,128.804037748265
C0404F01,45.05,-116.04,377.523981696638
C0404F03,47.83,-116.97,95.3221098281854
C0404F04,44.31,-116.1,
C0404F05,47.13,-114.8,
C0404F06,48.45,-116.56,94.0437534093125
C0404F07,48.15,-117.72,84.7529630400652
C0404F08,48.39,-118.44,73.8781187160468
C0404F17,46.39,-115.84,118.70855191322
C0404F18,46.48,-114.17,66.0491233320931
C0404F23,48.6,-116.42,87.0576946174253
C0404P01,47.26,-110.13,156.230139454179
C0404P02,48.74,-118.68,167.680061377873
C0404P03,46.38,-114.16,50.5065353836201
C0404P04,48.83,-118.6,60.6301768222601
C0404R01,46.96,-113.38,30.3830381814214
C0404R02,46.09,-112.6,81.7601945015046
C0404R03,46.04,-112.73,97.2905040084457
C0404R05,45.22,-112.8,16.0796436610312
C0404R08,45.96,-112.78,83.1408762947973
C0404W01,48.84,-116.27,182.293221033578
C0404W07,47.19,-116.68,
C0405C04,47.1,-110.3,187.60614916157
C0405C05,46.56,-110.28,
C0405C06,46.24,-112.08,25.4271656481531
C0405F01,47.74,-117.24,198.708180485294
C0405F02,44.69,-115.95,151.236116654736
C0405F51,47.11,-116.66,
C0405F57,48.63,-118.68,111.826241352208
C0405P01,44.98,-116.25,390.063489480987
C0405P03,44.98,-116.25,216.687103599933
C0405P04,47.01,-116.26,223.7017745353
C0405P14,44.84,-113.24,97.0927092539198
C0405R02,46.45,-113.94,69.6527158891607
C0405R03,48.1,-112.56,170.786753579404
C0405R05,46.97,-112.61,119.021260819504
C0405W01,46.16,-112.38,165.379331051416
C0405W02,45.23,-113.34,94.6799913869764
C0405W03,47.03,-116.34,179.97401599528
C0405W04,48.02,-117.0,108.990081257523
C0405W05,45.35,-113.38,176.064497303194
C0405X51,47.21,-111.78,88.5788292431864
C0406F01,46.48,-112.01,122.303737699923
C0406F02,43.73,-108.55,117.075188461746
C0406F04,47.05,-114.81,36.7772533241415
C0406F05,46.91,-113.13,73.312374047922
C0406P01,43.68,-108.42,92.8141347423034
C0406P02,43.73,-108.65,68.5416004290157
C0406P51,46.44,-113.95,57.3900623465669
C0406P53,43.73,-108.63,47.0871113291083
C0406P56,43.71,-108.49,78.2709429575124
C0406R01,43.73,-108.66,69.2561622028539
C0406R02,43.58,-108.42,209.185488686736
C0406R04,43.44,-109.17,56.3049699343598
C0406R05,45.56,-112.76,28.039900678195
C0407C01,46.48,-112.72,234.570236821224
C0407C02,46.67,-113.16,230.82863929589
C0407C03,46.6,-113.23,216.072580028865
C0407C52,46.66,-116.82,190.79970607022
C0407C56,46.61,-113.18,169.742203370198
C0407F01,48.31,-117.25,118.637621963293
C0407F02,48.28,-117.23,109.645205638498
C0407F51,43.51,-110.86,
C0407F52,45.63,-111.13,122.57735959346
C0407F53,48.29,-117.36,149.204396452489
C0407P01,47.41,-114.08,302.196069059012
C0407P02,44.7,-116.07,128.217618508318
C0407P04,44.87,-116.05,
C0407P05,43.43,-110.78,144.945838990874
C0407P95,46.42,-114.18,69.7665169040808
C0407R01,45.49,-111.29,447.528738794704
C0407R03,45.9,-112.51,215.09034398804
C0407R51,48.03,-112.56,108.819384891649
C0407R53,46.21,-113.39,254.232219914761
C0407W01,43.18,-111.58,
C0407W02,44.55,-115.93,
C0407W03,47.6,-110.47,216.288639260876
C0407W04,43.56,-110.84,992.547188440976
C0407X01,46.89,-116.76,117.749764706876
C0407X51,46.89,-116.75,193.8808061759
C0408C01,46.52,-116.71,138.264279345821
C0408C02,46.66,-116.82,113.397778363109
C0408C03,46.69,-116.93,80.7881797575044
C0408C04,47.23,-110.26,133.017561261918
C0408C05,47.42,-116.87,90.881570742228
C0408F01,48.48,-119.4,169.135508280816
C0408F02,43.74,-115.95,27.7615675132621
C0408F03,48.56,-118.16,66.8624637673321
C0408F09,47.46,-116.72,74.7356090756265
C0408F10,47.76,-117.19,139.129166016475
C0408F51,48.01,-117.67,62.8249705732825
C0408F52,48.24,-118.96,44.3606482112251
C0408P01,48.49,-117.84,53.0759030183126
C0408P03,48.44,-118.18,208.622449349718
C0408P05,47.7,-117.07,108.546989736191
C0408P06,48.5,-118.23,149.626466490261
C0408P09,46.54,-116.45,187.799738236973
C0408R01,43.54,-115.82,27.7656446299413
C0408R02,43.63,-106.9,74.3365595107671
C0408R03,43.6,-107.43,77.1566961371106
C0408R05,44.04,-107.6,52.6090536720705
C0408R55,43.59,-107.43,100.861874940311
C0408X01,47.96,-118.57,93.0548277453108
C0408X02,46.73,-116.87,172.243175014415
C0408X51,48.03,-118.64,79.4407043232702
C0409C01,47.67,-114.17,116.0067495631
C0409C02,47.04,-114.74,32.6262651813514
C0409C03,48.34,-114.19,107.235100784543
C0409C05,44.11,-111.32,57.795308621614
C0409C09,47.82,-117.26,76.8772024647006
C0409F01,48.16,-114.71,93.8876122518124
C0409F02,46.63,-116.52,113.709670304959
C0409F03,46.46,-115.83,
C0409F07,47.02,-116.86,120.12606513551
C0409F10,48.69,-117.53,48.0736206644592
C0409P01,47.4,-114.25,72.2549569648316
C0409P04,47.53,-117.01,83.032634237533
C0409P05,47.63,-116.84,79.5005497014102
C0409P09,48.39,-117.33,92.8925373450883
C0409P96,47.51,-114.64,72.4009142134295
C0409R01,47.54,-114.34,51.0761409112386
C0409R02,48.75,-119.26,64.224741994741
C0409R04,42.34,-111.26,36.548502587903
C0409R10,42.19,-111.21,52.7752295924766
C0409W02,46.49,-114.02,191.343193131848
C0409W05,43.14,-110.16,1530.75245538609
C0409X01,42.31,-111.29,121.060829926264
C0409X04,42.02,-111.12,107.568617154473
C0410R51,47.89,-114.53,282.148454630057
C0410W01,47.87,-112.52,125.803077664193
C0410W02,46.18,-113.19,
C0410W03,48.3,-116.87,120.500622971159
C0410W05,45.47,-113.58,178.783617723803
C0410W06,48.08,-116.82,173.843014321747
C0410W97,48.03,-114.8,
C0411C01,45.93,-110.52,182.901499675325
C0411C02,46.19,-109.15,150.221290431931
C0411C04,45.95,-110.58,77.4221997429206
C0411F01,46.56,-115.75,242.152373960975
C0411F03,45.94,-113.13,151.261333653017
C0411F08,46.97,-116.1,163.552437802651
C0411F11,45.53,-111.18,164.998966407138
C0411F95,47.12,-113.27,57.7378656575406
C0411P01,46.06,-110.13,152.075025022668
C0411P03,45.39,-109.2,70.4587788822544
C0411P04,47.04,-109.13,131.325916891568
C0411P06,46.04,-110.62,218.749898158578
C0411R02,46.71,-112.18,61.2544782902767
C0411R03,45.66,-110.62,67.7157471709453
C0411R05,47.18,-110.26,182.497470643081
C0411R06,48.81,-112.85,161.677684723968
C0411R08,46.52,-113.33,79.4996634371479
C0411R10,47.2,-109.72,154.848704359625
C0411R11,48.36,-109.66,164.174983309141
C0411R17,44.97,-113.02,70.9394857254262
C0411W02,45.39,-109.01,135.121781939572
C0411X01,47.15,-110.16,120.285961749047
C0411X02,47.34,-110.14,135.18947189077
C0411X03,47.6,-110.08,64.0049998747036
C0412C01,47.68,-111.78,107.501838358108
C0412C92,42.79,-110.93,310.513293293644
C0412C97,47.9,-112.34,80.0993911248026
C0412F02,46.43,-110.37,115.168846878336
C0412F04,45.89,-116.04,
C0412F08,46.71,-112.69,179.913942996587
C0412F12,48.13,-114.42,66.7908093782264
